order_line_key,date,customer_id,product_id,geo_id,sales,ship_delay_days
20cddccc75491b1186fb72d99715f0375ccc3fca3f53140d7ec99a8dde73b6fd,2015-12-24,BF-11170,OFF-AP-10000828,cebe3b6822396b8a9b9ce7b742596ecbd69dc5e51616fcecce23886fda7a6d4c,361.96,5
20d6968170f2ca6dd3969695e34be1b4733f771142b42583f14346eb81fbf804,2015-04-25,DA-13450,OFF-PA-10003543,9777f3ace55c675b1f3b80b8b6b2120c496f25c092a8dbf4950f2ceb8731a0da,10.37,4
214fcbf834697b2f64f80e2d68d4aaa8e7a1ca3626f61f93a7726499704c6a29,2015-12-15,JO-15280,FUR-FU-10003829,453f1fa866227f8ed6f2b522918333b6b2a48118161ef95ffa09692120699c9e,6.16,4
2156be1eb219405d675d578f3993a244162bcc16a68d7f482456fc5b199c0279,2015-08-11,GM-14680,FUR-FU-10003691,3c76075003676190c54e73952b550e9b47179eff4b46c21715d5c564e48a08d8,12.35,4
21f8d829afef114c2d9bac71e40e952e09aa82c558235cda4de6dfd38fe2f1af,2015-10-02,ES-14080,OFF-PA-10001838,a6d74d896e86d568f29d49eda5af355c4ec0c9d27b8b809d77fdb187569801d2,9.41,3
2210fb983d1c7e91b35497fad8b70669c10ffd0315b6cd40a215e61ae01710b3,2015-11-24,HR-14830,OFF-PA-10001800,5cab84593606138b2129ffd5d01274d3667471d10579578f21b5480f0491d5bc,25.92,6
2218f83dabd45d882b842a34951f3af43cca290e3dfbc7e789f12baa6b9c00af,2015-11-28,CS-12250,FUR-FU-10003773,38f5aa820c45530069ef4753774110d1060841dbcc4f97d2897763407a6573c4,397.60,3
2367105235fb442cc2bd2edd8d4b275fde7a3af15164adfa1e52d851a05d6266,2015-03-17,BN-11515,OFF-BI-10001758,54b1fbaea24012be35989280f52aca1fee3d00389aa372de64e4c4ad535507b6,53.40,7
23bb83a3241a94473c0029924ebde131f6628cec161aa95b09f4da0a3430f9c0,2015-03-26,DK-12835,OFF-AR-10004272,94e7bb98bdabace4b790d848d191aae9a15eab7ec83a7382ee183d53c752fbb5,3.36,5
24520cb15589752cc5f8259e60df2b3fae9df37f1bbe1e64439155ac25b83a40,2015-07-20,KM-16375,FUR-FU-10003724,be2ea8819197eaeae28963f7191c38156794209174fc65ae60bac886decce244,16.74,4
24524a18d5b9c77cd42f7b649c671ca71da3f00e556619129e3a68bc4032177a,2015-08-29,RA-19945,OFF-EN-10001749,3de11195d3d59b5f50033d87fb7fe7d33f7511d4c7a8228b5f6b6fa3aec0f8e1,29.81,4
2495828d7aeeeff24a63d5f42820a061df6a9034e096b48809701fb86f145875,2015-11-17,RB-19330,OFF-PA-10002137,87f9ad188f0e44f757c38541b9c0931c9496d8ce3ef3cfd213c568b020f78a00,12.45,7
24cb5eca4ea408df6a090b98577006edb4277290bd10ceb544499325d2308b4a,2015-12-08,TB-21250,OFF-PA-10001569,4a12093c5993ac9642a260a8098d7c71092dfce87d6e1146895c104c1b846dd1,10.37,5
24e67c3594b7dce60932fdf37992238bb70adc2f85844edb97b5a76fd94be5db,2015-05-10,AI-10855,OFF-EN-10001434,d16fb341b2d92903a15323fdecdb7d57edb6e08dc005d3f464eb7903b2055679,158.13,5
24f70919c8e34aee4b486b56fbb2bc12952f36b20d256e83ea99d55a9d984b7c,2015-02-06,ND-18460,TEC-PH-10003645,58a072ac0ef585bae18efc5921a4bbc24fd29dab6d63c5d97f850c0911b8a3c5,161.61,3
2500ebf921cd1d482587b694856090f747692bde33a2f47e5de2ab0b76dcf2bf,2015-09-19,SB-20290,TEC-MA-10003353,3ee5a0cfb2e6088c231d2d73c3ad073e3a913d8ae73bb46db367eb8ab1a40bf4,2519.96,2
25197e70b104cb10bf508e69dae7ad15039564cb88c1a5e29739ce67130253c0,2015-11-11,TS-21430,FUR-BO-10002545,86734f48b6bf9dffaa1d7def6a8ff72769d082f080d64335879d791d3093764a,521.96,4
25433099971ddc10f9500ea68e87f6dd11645e8421176864f2a606e4f8d4bf03,2015-09-17,JA-15970,TEC-AC-10004633,5143af40b6b6366e79d0d7e790f9918c0d324b5a3744a1781362f601f1f3b760,55.92,5
257b1acac49c7504a8a335df825a0cb0051bdda77e3aee27ff48ddb4bb829ad7,2015-03-18,SM-20320,FUR-FU-10001986,4478b682bc7b4d5bdec789f770101eb04a6d243f8d0e34f17b5846d14d26207b,122.35,5
261215d7c52e0469663205e931ea0a049c6dee5d867606459dc31d8343384db1,2015-05-09,PG-18820,TEC-AC-10003441,e6cc7d38150051fc40992a463e15a89024000f563742b224c0ff61b67f0c6a87,67.80,6
265605bc9370712b9ad29b48b2cfe0a8decf9df9b4af0386a601f61e5fb6b7d4,2015-12-20,MH-17455,FUR-FU-10003773,a80b5d746502505eb4c703b15ec4153add4425f3824267be950493a40b890402,190.85,7
27ca81312f54af33c65a7be17b1bb36a5dc694aa8923ecf964cc12e41bdb8002,2015-03-05,AB-10150,OFF-AR-10000588,6cd6e4f126351fd8db70f0e003105de758a4485259b48c3580dc37f7261d2570,59.52,3
286a2f4687ef2932b0b957ec861f75c96078a0cc9b93c567b165ac683737fa98,2015-10-10,FC-14335,OFF-AR-10000937,aa124d96c07b421899ad7d2851c53aa72ab272b4704f5d7fe1c8f6fb6881c912,255.85,0
2a0e0db703c4d94bdef84c5ec523a34db186982efb97ab44f152024490b63278,2015-08-04,VD-21670,OFF-AR-10000896,1b4ec5effd8528c2848d3cbef6bb14d00f3900e3a9c96d7b3b97a84a279a22ed,16.40,5
2a399ddab0f80a7518ffef4970c15f320d97d7274ffd5a07f90569343a00b0a2,2015-04-12,KN-16450,OFF-BI-10002764,bb522f6eec173b09cc712467bff99c61d62031e4e65af0a31fe932a4e54c096f,18.09,5
2a461462a428204e0a646b5f0269faa7297dfd3b86808b8ee4108a9978f29858,2015-10-31,GG-14650,OFF-BI-10002571,d3dd06d096d901ae3a670ab09298b3c3c67e10136a230f9cfe0a3e4384c5e0c7,15.97,4
2a803dd487a63e7630f233ac0435e53f479b9b15c92ebf7ad62e0f129da5a47b,2015-07-01,LW-16825,OFF-BI-10000546,39eb4d39611fee58c93e66a348ada8739c889070f882e8c4e96c140c250555e3,5.18,4
2aee60cc58942cb384b9cb127a61e01131400a8bf57bc941bfbe89f5f9335e73,2015-09-30,RA-19915,OFF-PA-10004092,e80b7b6ff9c383085a3bd226c5c0c136b62c8109ad08cdcaea9894d23fc66134,48.94,4
2b4ef2b64fae247b1225ab1e3a5b86c6e512d559848c8d06cee39bce1b2c5052,2015-07-19,CA-12310,OFF-BI-10002160,f849e9eb3c22f339944da68b7ae208d468f6376182851e16f096e6d8ea449938,3.81,5
2b75723c37a5b46ae4b60fba48ba68500a10b2f20613b24de2ed0fc4b79949f0,2015-10-29,NC-18625,OFF-PA-10000482,de42d5edf31fb073ba596933923a59e91ca061eb75a931da419a7b40e7225c5a,75.88,4
2b922af2193ef19c219cc109b718c280cc50e837d72b06d1ee0073d122941c82,2015-12-20,CT-11995,OFF-PA-10000357,ad8338b85e34dbc5e9dfed6c3e6dc7c334ee7afbf257d1f33f7e2fcdb4f5fc56,221.92,2
